,ID,target
4600,ID_Z2N0FA1A8A,0
4601,ID_3JCT7BERVR,0
4602,ID_TM3OI1ICI9,0
4603,ID_XDRWE0FKQY,0
4604,ID_AW4MYZQUFL,0
4605,ID_XSR28B6P8H,0
4606,ID_WXNW40B2NL,0
4607,ID_C110850M0X,2
4608,ID_2HSSXFXVAP,0
4609,ID_PRFZU1NNU3,0
4610,ID_0LEE36Y5M9,0
4611,ID_E3ZATZKWMO,0
4612,ID_TN0UFG54UG,0
4613,ID_H2GQFQJUM3,0
4614,ID_1DNRSP72DO,0
4615,ID_UU3LM9J8D4,0
4616,ID_X6927SJBNA,0
4617,ID_S7HMODVJ4P,0
4618,ID_KAD2VJ6WFW,1
4619,ID_OFX4W0B968,1
4620,ID_KH0M5YL3G7,0
4621,ID_J212OULKVA,1
4622,ID_YHEUBG6WKN,0
4623,ID_LXD54BOLIM,1
4624,ID_I57FXONDXH,0
4625,ID_LY4U8H0G7C,1
4626,ID_EUSY9DFV1F,0
4627,ID_MW5IWZM9EW,0
4628,ID_F1NMIWM8O0,0
4629,ID_MKL5AQRPBI,0
4630,ID_38WBKYWY6Y,1
4631,ID_YALTI5AZU0,0
4632,ID_JUYVODFIY0,1
4633,ID_DOJEE2284G,2
4634,ID_986W9AKB2T,0
4635,ID_PQT50Z7GCJ,0
4636,ID_EK7FSKU0RD,0
4637,ID_D65763ZOHF,0
4638,ID_SSTAAYVS6P,2
4639,ID_0AOYRR74M1,0
4640,ID_ZTR7IB4JG1,0
4641,ID_SG1RB8TGJ7,0
4642,ID_4BWWK10J4S,0
4643,ID_X790E4SFB4,0
4644,ID_AM4UE9PWZP,2
4645,ID_ZDD5BSNJ6X,0
4646,ID_92VORC8QMD,1
4647,ID_H6QFQALKBX,1
4648,ID_JZUNASS3L3,1
4649,ID_6ITVPF8SUG,0
4650,ID_RF0INHAEJ0,0
4651,ID_JFIASJ10TH,0
4652,ID_P2KT5C3MI6,2
4653,ID_BDFKGHOX5U,0
4654,ID_2H3KT0ED2D,0
4655,ID_XVGQYJN6M5,0
4656,ID_QQG6XR83DD,0
4657,ID_HWK3RDDTRO,0
4658,ID_WWX4II0LVY,0
4659,ID_5QW83D8ET9,2
4660,ID_S4VNP05VYP,1
4661,ID_TV85TM20G2,1
4662,ID_4JNMI8PA5W,0
4663,ID_403VXDM21E,0
4664,ID_O9WQ6FVW04,0
4665,ID_Y5R41O6MOQ,0
4666,ID_1BKKYLHSBS,1
4667,ID_V13LRM4NB7,0
4668,ID_0KWVC08TIX,0
4669,ID_30BHJZALBJ,1
4670,ID_GGU89SM2J0,1
4671,ID_08ZU83G8EF,0
4672,ID_SVDOH454IC,0
4673,ID_T6UU01GFBU,0
4674,ID_CI6VIABNCR,0
4675,ID_U3E6876S2F,2
4676,ID_VSN1VT0TD6,1
4677,ID_U5HLFNJDGZ,0
4678,ID_XJPGJIGQXS,0
4679,ID_TJ0T3DCD4T,1
4680,ID_SSAWAVIP3J,1
4681,ID_PD4901HQ4C,0
4682,ID_BQTMQC9WBI,0
4683,ID_DA5QAKS441,1
4684,ID_JZMZDOG106,1
4685,ID_FY6WBXPFX9,1
4686,ID_QKTHJICSAY,0
4687,ID_DRZTVEYX8H,0
4688,ID_1FULS2G1Z3,1
4689,ID_5067OUTCO2,0
4690,ID_II1PXSEMMU,0
4691,ID_TA2MPBW6XC,0
4692,ID_2W53VFJ4HI,0
4693,ID_JEOUUQLTWH,2
4694,ID_TN2AOK8IT5,0
4695,ID_XCE4GT83X4,0
4696,ID_X9WX6GRN5L,2
4697,ID_ZH2IDSFGVP,0
4698,ID_WBJZ457H7M,0
4699,ID_0JWTHBXRLH,1
4700,ID_V49P06JW4K,0
4701,ID_51CLZJ10FN,0
4702,ID_IVOQSMSFZL,0
4703,ID_MSVW3VJSE5,2
4704,ID_XK9DHN3UAU,0
4705,ID_OACMJDDVXU,1
4706,ID_QEV9IREBOJ,0
4707,ID_4JW65G06JS,0
4708,ID_Y26AOWPSBM,1
4709,ID_7RTD10MBLU,0
4710,ID_TVFZ9JUFTA,0
4711,ID_G2MZO1145M,0
4712,ID_9IQDRW67OR,1
4713,ID_WG3ZD7L3NJ,1
4714,ID_M6S83HEAQE,0
4715,ID_HEHZYM6ZA9,1
4716,ID_9A625UUO9D,0
4717,ID_82C6RZ2807,0
4718,ID_UZUSMMGYS2,0
4719,ID_RTD4YZZMH0,0
4720,ID_8C54Y6JEL6,0
4721,ID_0QW3DW7QP7,2
4722,ID_3TBB8RT8AI,0
4723,ID_GWDB708JOC,2
4724,ID_XL2MPUR9CP,1
4725,ID_H2CY9EFE23,1
4726,ID_OFJLP5IGD2,0
4727,ID_ZOB9MHF71Z,0
4728,ID_S33QMIYEUZ,1
4729,ID_PKL0824KLU,0
4730,ID_J4ESWATYSW,0
4731,ID_FX1D965ZDX,1
4732,ID_8EJHRVL7L4,0
4733,ID_X40RM81PH5,0
4734,ID_4MSIP8S2S3,0
4735,ID_3Q7VUV93V3,0
4736,ID_A543USETFG,2
4737,ID_3GOLBTWZPG,2
4738,ID_E9YQVFO0M9,0
4739,ID_CITTE5CVW4,2
4740,ID_0DWZG5S8G1,0
4741,ID_EWIRU827XP,0
4742,ID_RK82YNLSBW,0
4743,ID_IHUL89KH14,0
4744,ID_JEN30WTJQK,0
4745,ID_AR0KYEL6G4,1
4746,ID_G1GGUNTU34,0
4747,ID_88V0DSYP1B,2
4748,ID_FW4W718RPN,0
4749,ID_2JQ4NBP27F,0
4750,ID_KCVYPVCX9L,0
4751,ID_81M64WP3U7,2
4752,ID_2HG7A4IJQP,1
4753,ID_SF3FDWURYJ,0
4754,ID_NWDIEN9MHA,0
4755,ID_O3RR8OZCL4,0
4756,ID_ELV6GYR814,0
4757,ID_U1UU0ZAQS1,1
4758,ID_TAMKZUD52E,0
4759,ID_98U72D4A2Z,0
4760,ID_FBI5BMGAHR,0
4761,ID_0KSCGDHTGV,0
4762,ID_ORV272I375,0
4763,ID_ADKA5KUY33,0
4764,ID_NBBGCNQKA2,0
4765,ID_6JI6KW821C,0
4766,ID_H0JDO54HJU,0
4767,ID_DAYMIPXJNK,1
4768,ID_1XFMFFF04V,0
4769,ID_M8KAGOS3L3,0
4770,ID_4SAV089764,0
4771,ID_5AWMPELRFV,0
4772,ID_645H37AL6Q,0
4773,ID_KN4756FN3Z,0
4774,ID_L0AK85D6JU,0
4775,ID_7NS9QCWHMW,0
4776,ID_3PXVJEQ38X,1
4777,ID_X6P0ZS9MQF,0
4778,ID_2VSVQ620BP,0
4779,ID_0RUP4FH5DK,2
4780,ID_ETH5VEL5XJ,0
4781,ID_SXZL78I1DL,1
4782,ID_Y8OKF4VTXX,0
4783,ID_EW6TT019XN,1
4784,ID_W6V51CA97F,1
4785,ID_63YD1YORP6,2
4786,ID_V4OV5CJBM1,0
4787,ID_NTS2HD67GZ,0
4788,ID_RE4D9R24FH,2
4789,ID_TNNG2WGPDA,0
4790,ID_UCSOFXD2Q2,0
4791,ID_6PXPBT3EMN,0
4792,ID_REZRPYPFVA,0
4793,ID_A94P7CYX96,0
4794,ID_AGN9P5DE1V,0
4795,ID_YD1E6TRMZN,0
4796,ID_QDKEK9ZLYZ,1
4797,ID_1VW5PSVE35,0
4798,ID_8A6LA28HPD,0
4799,ID_MZ2G4CX5JJ,0
4800,ID_ZJ4UUOI7FC,0
4801,ID_686U9X1VLW,0
4802,ID_E13SS2Z56O,0
4803,ID_P2XROY8VW7,0
4804,ID_B12LYQ7WAN,2
4805,ID_L1SBIGZ1I4,0
4806,ID_74OVAW1X9D,0
4807,ID_C79EJ63B2R,0
4808,ID_J0HG45ETPN,1
4809,ID_D9AMA66MZM,0
4810,ID_MARYFHXP35,1
4811,ID_LFPLBH74F4,0
4812,ID_S9YD7DA64F,1
4813,ID_8Y0IHFK48N,1
4814,ID_CJVRP0OXPC,0
4815,ID_32S6TEDUCV,0
4816,ID_O3UV7KOW9J,0
4817,ID_GLJE6VCOPS,0
4818,ID_28ZMVGD2VA,0
4819,ID_ZY6TIWIK3M,2
4820,ID_P88NR1MPAL,1
4821,ID_UCXBRJX6DP,0
4822,ID_74226G8F05,0
4823,ID_SSR416TXOC,0
4824,ID_X27CHH498J,0
4825,ID_HMTHWNXL1Q,1
4826,ID_P0PZLQOTZM,0
4827,ID_YUDBXPOEK0,0
4828,ID_EO8U00SAOG,0
4829,ID_17ZF6SKTSW,0
4830,ID_CH606STGRH,0
4831,ID_FAZBOPMAYH,0
4832,ID_Q61QAI9GWM,0
4833,ID_2KPB7WF2WV,0
4834,ID_EBKV8O9XP2,1
4835,ID_FWFPSDRXM3,0
4836,ID_H6VO5OZAUW,0
4837,ID_LXTC5LW0IN,2
4838,ID_2WX2O5J41N,1
4839,ID_6JS2PWFZB0,1
4840,ID_8P42MZEVVI,0
4841,ID_7HWE41SV6W,0
4842,ID_XULI60X5Y9,0
4843,ID_4GJC48DXUG,1
4844,ID_RT92B2P6M1,2
4845,ID_AJY2AXZW9J,0
4846,ID_5SQ2T3L6IK,1
4847,ID_ZZSD16CDR9,1
4848,ID_PKTJ45KICO,0
4849,ID_H80F4ZRDMJ,1
4850,ID_CTW5BACFZE,1
4851,ID_8YRBUML63I,0
4852,ID_A530G3O7DM,0
4853,ID_A3ZEC5A6XL,0
4854,ID_DBU7HMJMT4,0
4855,ID_FOLDGTGVP8,1
4856,ID_Z3GLEGH3Q8,0
4857,ID_FJNBKVB3OB,0
4858,ID_U0HZBQ14QU,0
4859,ID_5U1WS8UVBR,1
4860,ID_5G1F6VYK2P,0
4861,ID_GSCF26P9QR,0
4862,ID_8WY3JXGF01,2
4863,ID_UT4ZIK3PJ4,0
4864,ID_RJXDNEMJGA,0
4865,ID_W2K6HV3AIT,0
4866,ID_MQ3FHOQYZD,0
4867,ID_L7BHJG04U3,0
4868,ID_E8QPK3J2KL,0
4869,ID_NNC32A5KQ4,0
4870,ID_JSS7OA8EJX,0
4871,ID_PTH88MSATI,0
4872,ID_DXHWI2A4MT,1
4873,ID_CWNEMUJEWS,0
4874,ID_UAL88FVCE2,0
4875,ID_Y5BDGHBWP2,0
4876,ID_H6PBO3VPMX,1
4877,ID_IAK8MFCV3Q,0
4878,ID_ZFPNEHGWWR,1
4879,ID_KYFSKC7BRY,1
4880,ID_6VYGKVGIUX,2
4881,ID_VW16VYNXJI,1
4882,ID_35JT6ZDMSW,0
4883,ID_M2C7EV62VJ,1
4884,ID_PFJ5YJJ53B,1
4885,ID_UXLAVSLKZV,2
4886,ID_0Z83F7S6GJ,2
4887,ID_A3ZE8PL869,2
4888,ID_AU58I7CEH8,2
4889,ID_JLL4T31PC3,0
4890,ID_NCIQCD7Q40,0
4891,ID_YFOXGTJDBJ,0
4892,ID_4MU35U7707,0
4893,ID_MWKUQY5YVB,0
4894,ID_NUCWMSGHDP,1
4895,ID_9BXWBLAAAT,0
4896,ID_YYQXG8SS9U,0
4897,ID_XH9MKUUTBQ,0
4898,ID_0EI2TZFY0O,0
4899,ID_HV9K06Y12A,0
4900,ID_AXWRQ4MGUE,0
4901,ID_4EW0WYSMJ5,0
4902,ID_NQUZDIW87N,0
4903,ID_394XDNXX8F,0
4904,ID_A6C19CSS9T,0
4905,ID_HATZA4PSMK,0
4906,ID_H5X64WLGSG,0
4907,ID_XZKG2G7KQZ,0
4908,ID_LS6HLOEPMZ,1
4909,ID_3MC9S4Y6UZ,0
4910,ID_4YKT7057GR,0
4911,ID_A7CUB3ZET8,1
4912,ID_BAJXR8554W,2
4913,ID_6GH322FVQ5,1
4914,ID_K2PPNYNCZD,1
4915,ID_L5J3TB5DVD,0
4916,ID_7VZ8PBTKZG,0
4917,ID_ZWQPLIB5GA,0
4918,ID_OM7IAWQ5CZ,0
4919,ID_RVEJB9CMJP,0
4920,ID_85R008W20W,0
4921,ID_FAPPP31V7R,0
4922,ID_P5YOFZ186U,0
4923,ID_53MYJ1ICVX,0
4924,ID_DD73C09JBO,0
4925,ID_5XIX0GNZ90,0
4926,ID_K32GOXOMM3,0
4927,ID_R713M40AT9,0
4928,ID_UNBFVG5NMF,2
4929,ID_5MYA83MS8N,0
4930,ID_CG6IIK9W8T,0
4931,ID_6IMZUMK4GT,1
4932,ID_NT4GQGTPAD,0
4933,ID_7G8N4HDB74,0
4934,ID_NXEKI8R4NU,2
4935,ID_6DWTN6E5NB,0
4936,ID_YXFHSSF6Y1,0
4937,ID_NT0BFE518O,0
4938,ID_LOD95RHAS0,0
4939,ID_D1FZX1CTVU,0
4940,ID_K7KMJEKFG1,1
4941,ID_XUO1CANFX2,0
4942,ID_L0XL77SG8E,0
4943,ID_IY4OZMHJOV,0
4944,ID_C33XCL5ZJV,0
4945,ID_IUY39RHD16,0
4946,ID_NKJGVK849A,0
4947,ID_M0ME1QFIH3,0
4948,ID_DX4OP06ILM,0
4949,ID_U6Z5WBT7FQ,0
4950,ID_E24K0H95CB,1
4951,ID_A33SK88ILU,0
4952,ID_5FLK0L50Z1,0
4953,ID_TFXND4M2MV,0
4954,ID_MVW9B2F02F,0
4955,ID_KJNIM0MM18,1
4956,ID_VO8DDNFG58,2
4957,ID_49MET88QLY,0
4958,ID_AT3IU1N8L7,0
4959,ID_WOXRFQC9T6,0
4960,ID_KHJNUNJNZ0,0
4961,ID_J09DJHKHYV,0
4962,ID_0E4IL2G1KK,0
4963,ID_KI3L34JI81,1
4964,ID_J6PF8TIZU1,0
4965,ID_NBOVKFRQTU,0
4966,ID_DTHM77KL7U,1
4967,ID_9KH28J3DP7,1
4968,ID_GGD301UE44,0
4969,ID_6D08LYWJTB,0
4970,ID_NEPHK5FYQG,0
4971,ID_8XO9ZDTDUE,0
4972,ID_NGFJ0ATAUD,1
4973,ID_D2EQH8XBF4,2
4974,ID_HVFDKBNS9J,1
4975,ID_TTVFD7NQXU,0
4976,ID_GPTL0K7YV5,0
4977,ID_MSQ3B45R3E,1
4978,ID_ILMMRH3KDO,0
4979,ID_8US634KXHO,0
4980,ID_R55VGBHOY4,0
4981,ID_Q4F5OBN4G7,0
4982,ID_EIURSYQB9B,0
4983,ID_XZ3JHVCW0V,1
4984,ID_29SN42YVDB,0
4985,ID_7ZJXXFQ168,0
4986,ID_ZWAK4MYAJ3,0
4987,ID_KZO1CYZ3SZ,0
4988,ID_LMCB9PBNY6,0
4989,ID_AD2KE3IRC3,0
4990,ID_7FO4V3YOP3,0
4991,ID_WJSUIY2HPQ,0
4992,ID_LZPBUX2BER,0
4993,ID_SPBV51RD5E,0
4994,ID_4AGKHZOAIL,0
4995,ID_1CN4YOCF4I,0
4996,ID_E7F0RQZ3PB,0
4997,ID_ZCTIIRQ894,1
4998,ID_PCQ7FBKJI0,0
4999,ID_YWX6XI3HLW,1
5000,ID_F6PE7J3BK7,0
5001,ID_BTB2Q3MH1G,1
5002,ID_OYPAC5QF29,2
5003,ID_F15UIOPQVY,0
5004,ID_8YUZ9LTLIC,2
5005,ID_28HDAIXMMH,0
5006,ID_TJMC7BPHWF,2
5007,ID_2ASDM4VKNW,0
5008,ID_F8885Z1P71,0
5009,ID_W4H5SSNWFF,0
5010,ID_72OPK25ZQQ,1
5011,ID_G50VNQYO8A,0
5012,ID_65R4D2MU37,0
5013,ID_A9C1NJB56X,0
5014,ID_QUI9U70N0X,0
5015,ID_GZW9GJB2NB,0
5016,ID_I4ODTFWJHW,0
5017,ID_R4Y0J4OL92,2
5018,ID_BXKO0K4QSU,0
5019,ID_2GL30S7K5B,0
5020,ID_0ZO318WOW0,0
5021,ID_0KKSV5Z5ZY,0
5022,ID_O83TCU5VNK,0
5023,ID_5JTIEWNEBG,1
5024,ID_Z3MM3GO223,0
5025,ID_XKI6BGB4M8,0
5026,ID_DC9I5TQ88G,0
5027,ID_EMXEK03TE5,0
5028,ID_8W6IFACLXD,0
5029,ID_Z9795VPNBQ,0
5030,ID_JUHB32KFIK,0
5031,ID_V5T2L84KZK,0
5032,ID_LFWXGWGCMD,0
5033,ID_34V5T4183B,0
5034,ID_TTJW7QL6MQ,0
5035,ID_TXV8ND0M40,0
5036,ID_5VK9OSQ7F1,0
5037,ID_F6NPOJMBFI,0
5038,ID_02WWWDDB5K,1
5039,ID_9I392H8UVX,2
5040,ID_BR7HQFI0UR,0
5041,ID_B9BGRWHAT6,0
5042,ID_Y5EMSUBD5D,1
5043,ID_G22YC3I7GK,0
5044,ID_E778KQ4KPK,0
5045,ID_RYQ48ROU9Z,2
5046,ID_1W3BIM733B,0
5047,ID_EYEQXJPGZO,0
5048,ID_IO6ONADJ94,1
5049,ID_A8P68MTEZ7,0
5050,ID_ZRT21A28QS,2
5051,ID_MUTVK9UEGH,0
5052,ID_5L8B2XQR4I,0
5053,ID_12D24UYXWV,0
5054,ID_F66SUMD3W4,0
5055,ID_JKAPRWWZAS,1
5056,ID_DERJ8GVND9,0
5057,ID_WWC0GNCE59,0
5058,ID_NF1YK90A86,0
5059,ID_QUN2QS210U,1
5060,ID_VP0HXQLS6U,1
5061,ID_HMPJCJBUFZ,0
5062,ID_21G15B607O,0
5063,ID_A6AW6OAE0X,0
5064,ID_OA422FBRC9,0
5065,ID_U1HKUVAGBD,0
5066,ID_KH0NTL6CWI,0
5067,ID_M1UAO6CA6Y,0
5068,ID_29W77TULC2,1
5069,ID_XGKPONYZ12,0
5070,ID_7RZVUU8FAV,0
5071,ID_JZ6YIF2H47,0
5072,ID_J0V3Y3R45A,2
5073,ID_J55QTUIQOY,0
5074,ID_1KBP86ZENU,1
5075,ID_IRII1O5748,0
5076,ID_13P53HT0YV,0
5077,ID_2CILQ27DPP,0
5078,ID_1LVHSP7AFD,0
5079,ID_4HND5MYPL9,0
5080,ID_8CAB6CDZZL,0
5081,ID_OSSLMIZDNK,0
5082,ID_BEMGUOGSZI,1
5083,ID_JD4NE9992G,0
5084,ID_PHZO88GDEN,1
5085,ID_ZOAQRPXCD5,0
5086,ID_3IP7F7C241,1
5087,ID_XFCU71SAH6,0
5088,ID_XHXJNZLSNJ,0
5089,ID_HLG37BYD48,0
5090,ID_U6F4AXMEIC,0
5091,ID_4RKFVHM9PR,0
5092,ID_RQQOAFHBP3,1
5093,ID_NCHBZI29E5,0
5094,ID_NAQP6V8VBC,2
5095,ID_EZKAPCXXBC,2
5096,ID_7LUFF9ZJWJ,0
5097,ID_18VZ6OXVMC,0
5098,ID_GD6EGYNTQN,0
5099,ID_W73SHQX3SN,0
5100,ID_EM5QGJP4F1,0
5101,ID_KROPNBQIGO,0
5102,ID_G4VTA2OUV8,2
5103,ID_SEYM4XTJ8J,0
5104,ID_W00ZKNFRMK,1
5105,ID_X0NLZS7CM4,0
5106,ID_1JXFW7SBF2,0
5107,ID_0X5SPJXS4E,0
5108,ID_4EDLW35ZLC,0
5109,ID_8XEBEP2OZD,2
5110,ID_IKH83X8LBZ,0
5111,ID_YPWPYMF9K0,0
5112,ID_WD963T9SYX,0
5113,ID_B307HJ4JUE,0
5114,ID_JH61ABFKQK,0
5115,ID_QWHF5DRE1B,0
5116,ID_455JG6KHIS,1
5117,ID_P2BDFZDS8G,0
5118,ID_B7EWM69USY,0
5119,ID_XPZT169LZG,0
5120,ID_X2LCGIOU3U,0
5121,ID_KJXY4GF90B,0
5122,ID_WFIYE758Z0,0
5123,ID_Q8NJJ1D5QI,0
5124,ID_PYHD1WWTDI,2
5125,ID_X04LLEB6UO,0
5126,ID_WIPZY67WO4,0
5127,ID_7439WIYCFH,0
5128,ID_M5V0NNNMTR,0
5129,ID_MBUW7QLW31,0
5130,ID_0RTQKKRZF5,0
5131,ID_6B7ATGWANK,0
5132,ID_TS2P7FTTPO,0
5133,ID_IAL992FKPC,0
5134,ID_0JB9JTXI78,0
5135,ID_XGQMOSJBOE,0
5136,ID_2H1FX9VLQR,2
5137,ID_1W2NVEM1Y2,0
5138,ID_UXHGTXPWNM,0
5139,ID_6KL5RC2JIF,0
5140,ID_PBJ0HNUANN,0
5141,ID_X8MZES0CG3,1
5142,ID_7Z6UICZKW1,1
5143,ID_O4A93OCPK8,0
5144,ID_FPH1EVMBV6,2
5145,ID_TXFMILVO1B,2
5146,ID_HSLSSN2HBY,2
5147,ID_MU4H59AI7D,0
5148,ID_TRIODQ3NHW,0
5149,ID_HTTBZJGQ7Q,0
5150,ID_B4FLA7VG8E,1
5151,ID_1QNGU4RMLN,0
5152,ID_V58AVH73HR,0
5153,ID_PAQYMX8ZXL,2
5154,ID_XMGYRY712G,1
5155,ID_FOG42U21I9,0
5156,ID_LTBFVU1MGO,0
5157,ID_868OY0NUOQ,0
5158,ID_SANTANEAE7,0
5159,ID_Q9ZAYWJT17,0
5160,ID_4YB3ZJ04UT,0
5161,ID_R9SRPCHOQ9,0
5162,ID_YELHZ24X2M,0
5163,ID_BNF0YP2UX6,1
5164,ID_BKPNAOPXT6,0
5165,ID_ATS3B2V7E0,0
5166,ID_IHM5KU11JR,0
5167,ID_VI8OSWHO5G,1
5168,ID_R01ZTMZKHF,0
5169,ID_4BZGEB4IM2,0
5170,ID_W0306TTPX2,0
5171,ID_UE2GQZ6244,0
5172,ID_1KTSHLCX9Z,0
5173,ID_VQJ4A00NII,0
5174,ID_1R4TJETBYG,0
5175,ID_U8X8IAB7LY,0
5176,ID_A6CGKQ0LZH,0
5177,ID_ZXS3YWV09Z,0
5178,ID_ASFXJNQE5Y,2
5179,ID_6DY87ETY7C,0
5180,ID_QE89DPR6JD,0
5181,ID_0QWX18E6C3,1
5182,ID_JD5GMHM9L1,0
5183,ID_B8O6R645LX,0
5184,ID_3HJ4WMTNES,0
5185,ID_G0E8R720IN,0
5186,ID_RCP7573ERO,0
5187,ID_4H9QYOWV91,0
5188,ID_AHTHWN320Q,0
5189,ID_YFYG72KE5W,0
5190,ID_CGJBN9H7E6,0
5191,ID_K9IC47IH89,0
5192,ID_YJIQV3EKKU,2
5193,ID_N8LQPEBSIY,1
5194,ID_MIONVJZY8S,0
5195,ID_YDDD480L4G,1
5196,ID_VZE7DOD0LZ,0
5197,ID_68VIJSR3IE,0
5198,ID_KIQ8G2UPK6,2
5199,ID_6BS3DZ6MIQ,1
5200,ID_ME023XDPEF,0
5201,ID_67YHU497C4,1
5202,ID_6NO34N3JN4,2
5203,ID_ZD73JXD7KW,0
5204,ID_1AYDY8G08P,0
5205,ID_HSPAM6LD0F,0
5206,ID_SFYI7TAY5T,1
5207,ID_B6OMW9LTKZ,0
5208,ID_K7ILIX7JX7,0
5209,ID_K5NCWFLGVL,0
5210,ID_4QO61TM3DN,0
5211,ID_NN10FQEMWR,2
5212,ID_YYWAHEIBU5,0
5213,ID_8F0FXSFRWS,0
5214,ID_4LYX00A36O,0
5215,ID_YCKUBAHOM9,0
5216,ID_70ROE1HRH6,0
5217,ID_4424CKBDVJ,0
5218,ID_3K1RWG2JUD,0
5219,ID_RI6YU9QGMI,0
5220,ID_JJK3W2NL7W,0
5221,ID_OZSYHJEWZL,0
5222,ID_2YI6P0PJVX,1
5223,ID_AL6BN52Q72,0
5224,ID_9CXMAXOYVE,0
5225,ID_XZTXTIMKDT,0
5226,ID_4MARBIS95I,0
5227,ID_G3Y22KOBZ6,0
5228,ID_LLQCUK2WGR,0
5229,ID_RCOKKCU80R,0
5230,ID_BCGG9O9HN7,0
5231,ID_NTXO28RPUT,1
5232,ID_QLV8C5CGNX,0
5233,ID_O745YRBUTU,1
5234,ID_IZCVY1PGHE,0
5235,ID_MRWL71QDIK,0
5236,ID_16JQJVD822,0
5237,ID_IMRFRN96RZ,0
5238,ID_HX8SYS1F6H,0
5239,ID_1HFU3CSHC2,0
5240,ID_P7G5HUERZZ,0
5241,ID_PISE0CQY9H,1
5242,ID_NJXRMI250H,1
5243,ID_KWIM7R64HV,0
5244,ID_EK5M5P7EAU,0
5245,ID_V51WDYZ9E7,2
5246,ID_WTKOQ6H8UY,0
5247,ID_7CM0JCMMYL,0
5248,ID_D36Q5JWGAM,2
5249,ID_X195XVDXYJ,0
5250,ID_2G491WD0XW,0
5251,ID_NZQCKWQBQY,0
5252,ID_MW1U6ERHKD,0
5253,ID_AK31GIJ313,0
5254,ID_7OZ2OAVX8T,1
5255,ID_7HWF6Q078W,0
5256,ID_ZJHXJ5WN4Z,0
5257,ID_QUUI7MQH40,0
5258,ID_MJZFC6A48X,1
5259,ID_T6RK18YZGF,0
5260,ID_ODP1OAO4IL,0
5261,ID_A6WY2YGM9Y,2
5262,ID_S27P38XMPT,0
5263,ID_400HWEX9XY,0
5264,ID_GL472O1BG8,1
5265,ID_5SZJDSKQ4I,0
5266,ID_531I8PUK5C,0
5267,ID_8WEXJJ229T,2
5268,ID_MRCTDXAL3T,0
5269,ID_WEWZ9F1114,0
5270,ID_EPJF73USG3,0
5271,ID_YC5NNYF00Q,0
5272,ID_X0WB63R1LB,0
5273,ID_OF27OBCL0Y,1
5274,ID_MI3LFE0MRQ,2
5275,ID_UY0MN76JIO,1
5276,ID_YAJB5L9R6H,0
5277,ID_VES6CLK8C4,2
5278,ID_GX8FKX5C79,1
5279,ID_VDPWY3K0HK,1
5280,ID_PB6LH72VX7,0
5281,ID_ML5Q8DJMWX,0
5282,ID_8DBMDW75RD,0
5283,ID_BMSOH12W5Q,0
5284,ID_8OF6XRX134,1
5285,ID_0Q1LDHWWQJ,0
5286,ID_XO37ZUCPIO,0
5287,ID_G6CIRHNN42,1
5288,ID_LWLP813DJW,0
5289,ID_1RJP84A8RG,0
5290,ID_J35PNAOLSO,0
5291,ID_L62X0Y16O3,2
5292,ID_BAIJX7HR8B,0
5293,ID_CCR4SFLZKS,1
5294,ID_H1ZJDIHKMF,0
5295,ID_MT2N7GGCK3,0
5296,ID_HP6KTN65M0,2
5297,ID_XIS20KV1KY,0
5298,ID_P7K69LCLLW,0
5299,ID_898A2MVSL3,1
5300,ID_JQ7KZ9O2T1,0
5301,ID_YJRDOOSK7Z,0
5302,ID_XVPTBH8X6K,2
5303,ID_NW4N8UJKZ6,0
5304,ID_KTMYDBLW73,1
5305,ID_F89E8533UD,0
5306,ID_2OYF9B4372,0
5307,ID_1NTO91CQJ1,0
5308,ID_5RN3OQJ0DH,0
5309,ID_RNU5Y9D63Z,1
5310,ID_QQ1AWRV6PY,0
5311,ID_88DE32DDZD,1
5312,ID_YO3OTJ54CP,0
5313,ID_S6151TI6HV,2
5314,ID_ROPPB85AM5,0
5315,ID_HHU9PAONST,2
5316,ID_2EP5LTBOGS,1
5317,ID_QKZX0GN2CZ,0
5318,ID_XX8S5ZHYLS,0
5319,ID_VH7H02FW11,0
5320,ID_UADKBBLN8P,0
5321,ID_Y0ZQJS2PWN,0
5322,ID_EMLQ0DW7UD,1
5323,ID_RHH5L3WOB2,0
5324,ID_4X301GCTPP,0
5325,ID_XTDQJ8MRBI,1
5326,ID_1AT54LXC10,1
5327,ID_UF1L9LTVMI,0
5328,ID_MYNQBSWOKD,0
5329,ID_OZLK6X3ZOI,0
5330,ID_VMMPKD6GEY,2
5331,ID_C17IHIDUAD,0
5332,ID_G545OAXLRD,2
5333,ID_WFTRTMI8XP,0
5334,ID_PZBTVB3OFE,0
5335,ID_4IEZ7QQ778,2
5336,ID_65NXP9D3PO,0
5337,ID_8MGJSKG77R,0
5338,ID_J2X43K14EG,1
5339,ID_LWMPCEA2TJ,0
5340,ID_311HMPDFC9,1
5341,ID_8YRA93E04U,1
5342,ID_F2JBJ7HIJ2,1
5343,ID_6ZURNCLFLP,2
5344,ID_C3GCGNZPL7,0
5345,ID_VBIRUPXNPP,2
5346,ID_ZI2RKNWTZQ,2
5347,ID_AC8D1F00SJ,0
5348,ID_HIE0JY1MHQ,0
5349,ID_RS23DCRWWI,2
5350,ID_9PX1CMEIY1,0
5351,ID_57RXHYK5LL,1
5352,ID_QN66QZVR8J,1
5353,ID_BOX0HXLXTP,0
5354,ID_NLVJI6D8HN,0
